;title;tconst;primaryTitle;startYear;runtimeMinutes;genres;averageRating;numVotes;Action;Adult;Adventure;Animation;Biography;Comedy;Crime;Documentary;Drama;Family;Fantasy;Film-Noir;Game-Show;History;Horror;Music;Musical;Mystery;News;Reality-TV;Romance;Sci-Fi;Short;Sport;Talk-Show;Thriller;War;Western;decade
6389;Kate et Léopold;tt0035423;Kate & Leopold;2001;118;Comedy,Fantasy,Romance;6.4;83389;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2000
17197;L'éveil de la bête;tt0062690;Awakening of the Beast;1970;93;Drama,Horror;5.9;1157;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
17804;Le boucher;tt0064106;Le Boucher;1970;93;Drama,Thriller;7.4;8535;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
17839;Les choses de la vie;tt0064165;The Things of Life;1970;89;Drama,Romance;7.5;4767;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
17852;Le cerveau d'acier;tt0064177;Colossus: The Forbin Project;1970;100;Sci-Fi,Thriller;7.1;8878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1970
17857;Le Mannequin défiguré;tt0064188;Crescendo;1970;96;Horror,Thriller;5.2;738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
17870;Dernier domicile connu;tt0064225;Last Known Address;1970;105;Crime,Thriller;6.9;1607;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
17892;Un homme, un cheval, un fusil;tt0064273;And God Said to Cain;1970;100;Horror,Western;6.6;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
17893;Et le vent apporta la violence;tt0064273;And God Said to Cain;1970;100;Horror,Western;6.6;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
17900;La horse;tt0064294;Horse;1970;90;Crime,Thriller;6.9;834;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
17967;Les tueurs de la lune de miel;tt0064437;The Honeymoon Killers;1970;107;Crime,Drama,Romance;7.0;5134;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
17973;A Touch of Zen;tt0064451;A Touch of Zen;1971;200;Action,Adventure,Drama;7.5;6198;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
17974;Les héroïques;tt0064451;A Touch of Zen;1971;200;Action,Adventure,Drama;7.5;6198;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
17988;Inassouvies;tt0064494;Eugenie;1970;87;Drama,Horror;5.3;1628;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
17989;Les inassouvies;tt0064494;Eugenie;1970;87;Drama,Horror;5.3;1628;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18004;Le marteau des sorcières;tt0064546;Witchhammer;1970;107;Drama,History,Horror;7.8;2257;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18007;Le roi Lear;tt0064553;King Lear;1970;140;Drama;8.1;1529;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18026;L'ange et le démon;tt0064598;London Affair;1970;98;Comedy,Drama,Romance;5.3;963;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18072;Reincarnator;tt0064687;Assignment Terror;1970;87;Horror,Sci-Fi;4.0;865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1970
18073;Dracula contre Frankenstein;tt0064687;Assignment Terror;1970;87;Horror,Sci-Fi;4.0;865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1970
18093;The Bloody Judge - Le Juge sanglant;tt0064727;The Bloody Judge;1970;91;Biography,Horror;5.2;1223;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18094;Le Trône de feu;tt0064727;The Bloody Judge;1970;91;Biography,Horror;5.2;1223;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18112;Les fruits du paradis;tt0064781;Fruit of Paradise;1970;99;Drama;6.8;1117;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18115;Le passager de la pluie;tt0064791;Rider on the Rain;1970;120;Crime,Drama,Mystery;6.7;3224;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1970
18123;La porte magique;tt0064806;The Phantom Tollbooth;1970;90;Adventure,Animation,Comedy;6.8;3201;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18163;Une hache pour la lune de miel;tt0064904;Hatchet for the Honeymoon;1970;88;Horror,Mystery,Thriller;6.4;3749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18164;La baie sanglante 2;tt0064904;Hatchet for the Honeymoon;1970;88;Horror,Mystery,Thriller;6.4;3749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18176;Lâchez les monstres;tt0064949;Scream and Scream Again;1970;95;Crime,Drama,Horror;5.5;3860;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18177;Doctor Diabolic;tt0064949;Scream and Scream Again;1970;95;Crime,Drama,Horror;5.5;3860;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18224;Une messe pour Dracula;tt0065073;Taste the Blood of Dracula;1970;91;Drama,Fantasy,Horror;6.3;5995;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18245;Sierra torride;tt0065134;Two Mules for Sister Sara;1970;116;Adventure,Romance,War;7.0;27328;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1970
18248;L'oiseau au plumage de cristal;tt0065143;The Bird with the Crystal Plumage;1970;96;Horror,Mystery,Thriller;7.1;20563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18262;La vampire nue;tt0065168;The Nude Vampire;1970;90;Horror;5.3;1491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18311;Un shérif à New York;tt0065317;McCloud;1970;120;Action,Crime,Drama;7.0;3257;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18314;Monsieur, vous êtes veuve;tt0065331;You Are a Widow, Sir!;1971;97;Comedy,Sci-Fi;7.4;777;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1970
18320;...tick... tick... tick... et la violence explosa !;tt0065360;Tick, Tick, Tick;1970;100;Action,Drama;6.7;1048;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18328;Les derniers aventuriers;tt0065374;The Adventurers;1970;171;Action,Adventure,Drama;5.4;768;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18330;Airport;tt0065377;Airport;1970;137;Action,Drama,Thriller;6.6;18939;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18334;Reconstitution;tt0065396;Reconstruction;1970;100;Crime,Drama;7.3;1293;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18335;And Soon the Darkness;tt0065398;And Soon the Darkness;1970;99;Horror,Mystery,Thriller;6.6;3423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18340;L'Adieu à Venise;tt0065408;The Anonymous Venetian;1970;91;Drama,Music,Romance;6.9;700;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1970
18343;Des jours et des nuits dans la forêt;tt0065417;Days and Nights in the Forest;1970;115;Drama;8.1;2655;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18351;Les nains aussi ont commencé petits;tt0065436;Even Dwarfs Started Small;1970;96;Comedy,Drama;6.8;5841;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18352;L'aveu;tt0065439;The Confession;1970;139;Drama,History,Thriller;7.8;4286;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18353;Baal;tt0065440;Baal;1970;87;Drama;6.5;671;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18356;Un nommé Cable Hogue;tt0065446;The Ballad of Cable Hogue;1970;121;Comedy,Drama,Romance;7.2;9417;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18357;Vengeance;tt0065450;Vengeance!;1970;121;Action,Drama,Romance;7.0;646;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18358;Barquero;tt0065451;Barquero;1970;115;Western;6.3;1741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
18363;La fuite;tt0065457;Beg;1971;196;Drama,History,War;7.8;1116;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1970
18366;Le Secret de la planète des singes;tt0065462;Beneath the Planet of the Apes;1970;95;Action,Adventure,Sci-Fi;6.0;46207;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1970
18368;Orgissimo;tt0065466;Beyond the Valley of the Dolls;1970;109;Comedy,Drama,Music;6.1;11019;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970
18369;Hollywood Vixens au lait;tt0065466;Beyond the Valley of the Dolls;1970;109;Comedy,Drama,Music;6.1;11019;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970
18370;La vallée des plaisirs;tt0065466;Beyond the Valley of the Dolls;1970;109;Comedy,Drama,Music;6.1;11019;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970
18371;Hollywood Vixens;tt0065466;Beyond the Valley of the Dolls;1970;109;Comedy,Drama,Music;6.1;11019;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970
18373;Bloody Mama;tt0065481;Bloody Mama;1970;90;Crime,Drama;5.7;3373;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18374;Les boatniks - Du vent dans les voiles;tt0065482;The Boatniks;1970;99;Comedy,Family;5.5;771;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18375;Marseille 1930;tt0065486;Borsalino;1970;125;Crime,Drama;6.9;4097;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18376;Borsalino;tt0065486;Borsalino;1970;125;Crime,Drama;6.9;4097;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18377;Les Garçons de la Bande;tt0065488;The Boys in the Band;1970;118;Drama;7.6;4922;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18378;Brancaleone;tt0065489;Brancaleone at the Crusades;1970;116;Adventure,Fantasy,History;7.3;1846;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18379;Brancaleone s'en va-t'aux croisades;tt0065489;Brancaleone at the Crusades;1970;116;Adventure,Fantasy,History;7.3;1846;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18381;La Marque du diable;tt0065491;Mark of the Devil;1970;97;Drama,History,Horror;6.1;3279;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18382;Brewster McCloud;tt0065492;Brewster McCloud;1970;105;Comedy,Fantasy;6.8;4981;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18388;Bonnes funérailles, amis, Sartana paiera;tt0065499;Have a Nice Funeral on Me, Amigo... Sartana;1970;91;Western;6.6;778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
18391;Django arrive, préparez vos cercueils;tt0065509;Sartana's Here... Trade Your Pistol for a Coffin;1970;93;Western;6.2;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
18392;Django arrive... préparez vos cercueils...;tt0065509;Sartana's Here... Trade Your Pistol for a Coffin;1970;93;Western;6.2;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
18398;Les canons de Cordoba;tt0065520;Cannon for Cordoba;1970;104;Action,Romance,Western;5.7;628;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1970
18403;La Marieuse électronique;tt0065524;Carry on Loving;1970;88;Comedy,Romance;5.9;2369;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18404;Les cinglés partent en safari;tt0065525;Carry on Up the Jungle;1970;89;Adventure,Comedy;5.9;2845;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18405;Catch-22;tt0065528;Catch-22;1970;122;Comedy,Drama,War;7.1;24884;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1970
18407;Le cercle rouge;tt0065531;Le Cercle Rouge;1970;140;Crime,Drama,Thriller;7.9;24877;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18413;Attaque au Cheyenne Club;tt0065542;The Cheyenne Social Club;1970;103;Comedy,Romance,Western;6.8;4590;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1970
18416;Chisum;tt0065547;Chisum;1970;111;Biography,Western;6.8;9804;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1970
18421;The Final Shot;tt0065555;Violent City;1970;100;Action,Crime,Thriller;6.2;2720;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18422;La cité de la violence;tt0065555;Violent City;1970;100;Action,Crime,Thriller;6.2;2720;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18423;La citadelle sous la mer;tt0065556;City Beneath the Sea;1971;98;Action,Adventure,Sci-Fi;5.1;681;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1970
18428;Les nuits de Dracula;tt0065569;Count Dracula;1970;98;Drama,Horror;5.6;3153;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18429;El condor;tt0065570;El Condor;1970;102;Action,Adventure,Romance;6.0;1166;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18430;Le conformiste;tt0065571;The Conformist;1970;113;Drama;7.9;29746;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18434;Le Casse de l'oncle Tom;tt0065579;Cotton Comes to Harlem;1970;97;Action,Comedy,Crime;6.5;2269;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18435;Comtesse Dracula;tt0065580;Countess Dracula;1971;93;Horror;6.0;4180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18440;Cromwell;tt0065593;Cromwell;1970;139;Biography,Drama,History;7.0;5987;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18443;Les crocs de Satan;tt0065597;Cry of the Banshee;1970;91;Horror;5.6;2379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18444;Quatre meurtres, c'est assez, mon chéri;tt0065600;Four Murders Are Enough, Darling;1971;103;Comedy,Crime;7.5;709;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18447;Darling Lili;tt0065611;Darling Lili;1970;136;Comedy,Drama,Musical;6.1;2186;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1970
18451;Deadlock;tt0065620;Deadlock;1970;93;Thriller,Western;6.5;1274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1970
18452;Le Décaméron;tt0065622;The Decameron;1971;111;Comedy,Drama,History;7.1;10740;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18456;Le Journal intime d'une femme mariée;tt0065636;Diary of a Mad Housewife;1970;95;Comedy,Drama;7.0;1756;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18461;Un beau salaud;tt0065642;Dirty Dingus Magee;1970;91;Comedy,Romance,Western;5.3;906;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1970
18466;Dodeskaden;tt0065649;Dodes'ka-den;1970;140;Drama;7.4;6815;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18468;Domicile conjugal;tt0065651;Bed & Board;1970;97;Comedy,Drama,Romance;7.4;9405;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18469;Le Dépravé;tt0065656;Dorian Gray;1970;101;Horror,Thriller;5.8;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18470;Dracula prisonnier du docteur Frankenstein;tt0065660;Dracula, Prisoner of Frankenstein;1972;85;Horror;4.1;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18471;La malédiction de Frankenstein ou les expériences érotiques de Frankenstein;tt0065660;Dracula, Prisoner of Frankenstein;1972;85;Horror;4.1;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18472;Dracula prisonnier de Frankenstein;tt0065660;Dracula, Prisoner of Frankenstein;1972;85;Horror;4.1;718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18473;Drame de la jalousie;tt0065662;The Pizza Triangle;1970;107;Comedy,Drama,Romance;7.1;1659;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18474;Horreur à volonté;tt0065669;The Dunwich Horror;1970;90;Horror;5.4;4338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18475;Dunwich Horror;tt0065669;The Dunwich Horror;1970;90;Horror;5.4;4338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18476;Les douze heures;tt0065670;Twelve Chairs;1971;153;Adventure,Comedy,Crime;8.2;6417;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18477;Oncle Vania;tt0065671;Uncle Vanya;1970;104;Drama;7.3;705;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18482;Photo interdite d'une bourgeoise;tt0065677;The Forbidden Photos of a Lady Above Suspicion;1970;96;Mystery,Thriller;6.2;1680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18486;Elvis Show;tt0065687;Elvis: That's the Way It Is;1970;97;Documentary,Music;7.9;2644;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970
18489;Dans les replis de la chair;tt0065693;In the Folds of the Flesh;1970;92;Drama,Horror,Thriller;5.4;606;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18490;Libido;tt0065693;In the Folds of the Flesh;1970;92;Drama,Horror,Thriller;5.4;606;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18491;La folle;tt0065693;In the Folds of the Flesh;1970;92;Drama,Horror,Thriller;5.4;606;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18493;Le frère, la soeur... et l'autre;tt0065700;Entertaining Mr Sloane;1970;94;Comedy,Crime,Thriller;6.4;643;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18494;Les Extraterrestres. Sur les traces de l'étrange;tt0065702;Chariots of the Gods;1970;92;Documentary;6.3;1509;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18495;Présence des extratrerrestres;tt0065702;Chariots of the Gods;1970;92;Documentary;6.3;1509;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18501;Deux hommes en fuite;tt0065720;Figures in a Landscape;1970;110;Action,Thriller;6.5;1423;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1970
18504;Cinq pièces faciles;tt0065724;Five Easy Pieces;1970;98;Drama;7.4;36210;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18505;Five Easy Pieces;tt0065724;Five Easy Pieces;1970;98;Drama;7.4;36210;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18509;Le Tunnel de la peur;tt0065737;Fragment of Fear;1970;94;Crime,Drama,Horror;6.1;747;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18511;Le frisson des vampires;tt0065744;The Shiver of the Vampires;1971;95;Horror;5.6;1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18516;Le chat à neuf queues;tt0065761;The Cat o' Nine Tails;1971;112;Horror,Mystery,Thriller;6.6;11361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1970
18518;Le gendarme en balade;tt0065769;Le gendarme en balade;1970;107;Comedy,Crime;6.5;6574;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18519;Le genou de Claire;tt0065772;Claire's Knee;1970;105;Drama,Romance;7.5;10836;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18520;Six Contes Moraux V: Le genou de Claire;tt0065772;Claire's Knee;1970;105;Drama,Romance;7.5;10836;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18522;Campus ou C.Q.F.D.;tt0065775;Getting Straight;1970;124;Comedy,Drama,Romance;6.3;1432;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1970
18524;Le jardin des Finzi-Contini;tt0065777;The Garden of the Finzi-Continis;1970;94;Drama,History,War;7.3;6709;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1970
18525;Gimme Shelter;tt0065780;Gimme Shelter;1970;91;Documentary,Music,Thriller;7.8;11788;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1970
18526;Les fleurs du soleil;tt0065782;Sunflower;1970;107;Drama,War;7.3;3830;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1970
18531;L'Insurgé;tt0065797;The Great White Hope;1970;103;Drama,Romance,Sport;6.9;2536;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1970
18532;Les dieux de la peste;tt0065808;Gods of the Plague;1970;91;Crime,Drama;6.4;1357;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18538;Le maître des îles;tt0065820;The Hawaiians;1970;134;Adventure,Drama;6.1;1182;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
18542;Purgatoire eroïca;tt0065834;Heroic Purgatory;1970;118;Drama,Fantasy;7.1;705;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1970
